customer_id,first_loan_id,first_loan_date,second_loan_id,second_loan_date,daydate_180,inactive_flag,acquisition_channel,risk_tier_at_signup,income_band,age_band,region
4593,6876,2025-12-01,NULL,NULL,2026-05-30,NULL,partnership,A,<40k,18-24,Other
4594,6133,2025-11-26,NULL,NULL,2026-05-25,NULL,paid_search,A,70-110k,55+,NJ
4595,4061,2025-06-28,7922,2025-08-02,2025-12-25,0,organic,A,40-70k,45-54,Other
4596,5467,2025-10-30,NULL,NULL,2026-04-28,NULL,organic,A,70-110k,25-34,Other
4597,1703,2024-10-22,7923,2025-01-12,2025-04-20,0,affiliate,A,70-110k,25-34,NY
4601,1692,2024-10-26,NULL,NULL,2025-04-24,1,affiliate,A,40-70k,55+,Other
4602,3328,2025-04-24,NULL,NULL,2025-10-21,1,organic,A,70-110k,45-54,Other
4603,3138,2025-03-09,7924,2025-06-30,2025-09-05,0,organic,A,40-70k,25-34,Other
4604,5816,2025-10-14,NULL,NULL,2026-04-12,NULL,affiliate,A,40-70k,18-24,NJ
4605,4647,2025-08-28,NULL,NULL,2026-02-24,NULL,organic,B,110k+,55+,NJ
4609,5018,2025-09-10,NULL,NULL,2026-03-09,NULL,affiliate,B,40-70k,35-44,Other
4610,3140,2025-03-06,NULL,NULL,2025-09-02,1,organic,A,70-110k,35-44,NY
4611,6148,2025-11-18,NULL,NULL,2026-05-17,NULL,organic,A,40-70k,18-24,Other
4614,2802,2025-02-03,NULL,NULL,2025-08-02,1,paid_search,A,110k+,35-44,Other
4617,1511,2024-09-16,7925,2024-12-08,2025-03-15,0,paid_search,B,<40k,35-44,Other
4620,3162,2025-03-24,NULL,NULL,2025-09-20,1,paid_search,A,40-70k,25-34,NY
4623,2933,2025-03-14,NULL,NULL,2025-09-10,1,organic,B,70-110k,25-34,NJ
4624,2723,2025-02-08,7926,2025-02-24,2025-08-07,0,organic,A,70-110k,35-44,NY
4628,4335,2025-07-21,NULL,NULL,2026-01-17,NULL,partnership,C,<40k,45-54,Other
4629,3182,2025-04-30,NULL,NULL,2025-10-27,1,affiliate,B,<40k,45-54,Other
4631,1905,2024-11-01,7927,2024-12-09,2025-04-30,0,referral,A,40-70k,35-44,Other
4632,1793,2024-10-26,NULL,NULL,2025-04-24,1,affiliate,A,110k+,25-34,NY
4633,4824,2025-08-24,NULL,NULL,2026-02-20,NULL,organic,A,40-70k,18-24,NJ
4636,1503,2024-09-28,NULL,NULL,2025-03-27,1,affiliate,A,<40k,25-34,Other
4638,2419,2024-12-22,7928,2025-03-12,2025-06-20,0,organic,A,70-110k,25-34,NY
4640,7061,2025-12-15,NULL,NULL,2026-06-13,NULL,paid_search,A,110k+,45-54,NY
4641,5191,2025-09-13,NULL,NULL,2026-03-12,NULL,organic,A,110k+,55+,NY
4642,1470,2024-09-06,NULL,NULL,2025-03-05,1,partnership,A,70-110k,35-44,NY
4645,4752,2025-08-06,NULL,NULL,2026-02-02,NULL,paid_search,A,40-70k,35-44,NY
4646,3943,2025-06-25,NULL,NULL,2025-12-22,1,organic,B,40-70k,25-34,NY
4647,2865,2025-02-06,NULL,NULL,2025-08-05,1,organic,A,<40k,18-24,NJ
4651,6930,2025-12-02,NULL,NULL,2026-05-31,NULL,partnership,A,40-70k,18-24,NJ
4653,1800,2024-10-13,NULL,NULL,2025-04-11,1,organic,B,70-110k,25-34,Other
4657,1697,2024-10-11,NULL,NULL,2025-04-09,1,paid_search,A,40-70k,35-44,NY
4658,1872,2024-11-07,7929,2024-11-20,2025-05-06,0,partnership,A,40-70k,25-34,Other
4660,3039,2025-03-28,NULL,NULL,2025-09-24,1,referral,A,110k+,45-54,NY
4662,3864,2025-06-10,7930,2025-08-19,2025-12-07,0,partnership,A,110k+,25-34,NY
4666,1869,2024-11-23,NULL,NULL,2025-05-22,1,referral,C,70-110k,25-34,NY
4667,2599,2025-01-03,NULL,NULL,2025-07-02,1,referral,A,70-110k,55+,NY
4668,2127,2024-11-01,NULL,NULL,2025-04-30,1,paid_search,A,<40k,25-34,Other
4669,1646,2024-10-20,NULL,NULL,2025-04-18,1,referral,A,70-110k,25-34,Other
4670,6883,2025-12-03,NULL,NULL,2026-06-01,NULL,affiliate,A,40-70k,25-34,Other
4671,6180,2025-11-29,NULL,NULL,2026-05-28,NULL,organic,B,40-70k,35-44,Other
4674,1811,2024-10-10,NULL,NULL,2025-04-08,1,organic,A,40-70k,45-54,NJ
4675,3787,2025-05-10,NULL,NULL,2025-11-06,1,organic,A,110k+,55+,NY
4677,3519,2025-05-11,NULL,NULL,2025-11-07,1,organic,A,40-70k,45-54,Other
4678,2355,2024-12-02,7931,2025-01-29,2025-05-31,0,paid_search,B,70-110k,35-44,NY
4681,2028,2024-11-16,7932,2025-02-13,2025-05-15,0,affiliate,A,110k+,45-54,NY
4683,3081,2025-03-12,NULL,NULL,2025-09-08,1,partnership,A,110k+,25-34,NY
4686,2179,2024-12-10,7933,2025-01-09,2025-06-08,0,partnership,A,70-110k,18-24,NY
4687,2798,2025-02-10,7934,2025-04-25,2025-08-09,0,referral,B,<40k,35-44,Other
4689,2932,2025-03-03,NULL,NULL,2025-08-30,1,paid_search,A,40-70k,35-44,NY
4690,1469,2024-09-27,7935,2024-10-20,2025-03-26,0,organic,B,70-110k,18-24,NY
4691,3818,2025-05-21,7936,2025-06-14,2025-11-17,0,paid_search,A,110k+,25-34,NY
4699,2892,2025-03-23,7937,2025-07-21,2025-09-19,0,paid_search,A,<40k,25-34,Other
4700,5776,2025-10-28,NULL,NULL,2026-04-26,NULL,paid_search,A,70-110k,45-54,NY
4702,1851,2024-10-21,7938,2025-03-02,2025-04-19,0,partnership,A,70-110k,35-44,NY
4703,3581,2025-05-29,NULL,NULL,2025-11-25,1,partnership,B,<40k,35-44,NY
4705,2945,2025-03-15,NULL,NULL,2025-09-11,1,organic,A,70-110k,35-44,Other
4712,2858,2025-02-08,NULL,NULL,2025-08-07,1,organic,A,110k+,35-44,Other
4713,4918,2025-08-30,NULL,NULL,2026-02-26,NULL,partnership,B,70-110k,25-34,Other
4714,1627,2024-09-06,7939,2024-11-02,2025-03-05,0,affiliate,A,110k+,25-34,Other
4716,1512,2024-09-03,NULL,NULL,2025-03-02,1,referral,A,<40k,35-44,Other
4718,3280,2025-04-17,7940,2025-04-28,2025-10-14,0,affiliate,A,40-70k,35-44,Other
4721,7017,2025-12-11,NULL,NULL,2026-06-09,NULL,paid_search,A,40-70k,45-54,Other
4723,4164,2025-06-07,NULL,NULL,2025-12-04,1,referral,B,40-70k,35-44,Other
4725,6287,2025-11-24,NULL,NULL,2026-05-23,NULL,referral,A,110k+,25-34,NJ
4726,2569,2025-01-17,NULL,NULL,2025-07-16,1,organic,B,40-70k,25-34,NJ
4728,1581,2024-09-08,NULL,NULL,2025-03-07,1,referral,A,<40k,18-24,Other
4730,3004,2025-03-14,NULL,NULL,2025-09-10,1,affiliate,B,70-110k,45-54,Other
4731,3682,2025-05-15,7941,2025-07-30,2025-11-11,0,paid_search,C,40-70k,45-54,NJ
4733,2819,2025-02-19,NULL,NULL,2025-08-18,1,organic,B,40-70k,18-24,NY
4736,5016,2025-09-18,NULL,NULL,2026-03-17,NULL,organic,B,70-110k,25-34,Other
4737,5437,2025-09-04,NULL,NULL,2026-03-03,NULL,paid_search,A,70-110k,35-44,Other
4740,1447,2024-09-25,7942,2025-03-24,2025-03-24,0,paid_search,A,110k+,55+,NY
4744,6834,2025-12-20,NULL,NULL,2026-06-18,NULL,paid_search,A,40-70k,45-54,NJ
4745,2982,2025-03-11,7943,2025-05-28,2025-09-07,0,referral,A,110k+,35-44,Other
4746,2378,2024-12-20,7944,2025-04-10,2025-06-18,0,paid_search,A,110k+,35-44,Other
4747,1734,2024-10-04,NULL,NULL,2025-04-02,1,organic,A,40-70k,25-34,NJ
4755,2071,2024-11-13,NULL,NULL,2025-05-12,1,organic,B,40-70k,45-54,Other
4757,1611,2024-09-05,NULL,NULL,2025-03-04,1,referral,A,40-70k,35-44,Other
4759,6590,2025-12-31,NULL,NULL,2026-06-29,NULL,organic,A,110k+,35-44,Other
4763,5979,2025-11-28,NULL,NULL,2026-05-27,NULL,organic,B,40-70k,25-34,NY
4765,5781,2025-10-28,NULL,NULL,2026-04-26,NULL,partnership,A,70-110k,45-54,Other
4767,3178,2025-03-23,NULL,NULL,2025-09-19,1,organic,C,<40k,25-34,NY
4768,2099,2024-11-04,7945,2025-01-16,2025-05-03,0,paid_search,A,<40k,25-34,Other
4769,1913,2024-11-15,7946,2025-01-30,2025-05-14,0,affiliate,A,110k+,25-34,Other
4773,3938,2025-06-01,NULL,NULL,2025-11-28,1,partnership,C,40-70k,25-34,NY
4774,1859,2024-10-20,NULL,NULL,2025-04-18,1,affiliate,A,110k+,45-54,NY
4777,1551,2024-09-15,NULL,NULL,2025-03-14,1,organic,B,40-70k,18-24,NJ
4780,2772,2025-02-21,NULL,NULL,2025-08-20,1,partnership,A,40-70k,25-34,Other
4782,3151,2025-03-13,NULL,NULL,2025-09-09,1,paid_search,B,40-70k,35-44,NJ
4784,3488,2025-04-18,NULL,NULL,2025-10-15,1,organic,A,70-110k,45-54,Other
4787,5747,2025-10-29,NULL,NULL,2026-04-27,NULL,referral,A,70-110k,25-34,Other
4788,5843,2025-10-12,NULL,NULL,2026-04-10,NULL,affiliate,B,110k+,25-34,Other
4790,1440,2024-09-16,7947,2025-01-19,2025-03-15,0,partnership,A,110k+,45-54,NY
4795,5221,2025-09-29,NULL,NULL,2026-03-28,NULL,paid_search,B,70-110k,55+,Other
4796,3332,2025-04-15,7948,2025-05-22,2025-10-12,0,paid_search,A,70-110k,18-24,Other
4799,3296,2025-04-24,NULL,NULL,2025-10-21,1,referral,B,70-110k,18-24,NJ
4800,1807,2024-10-09,NULL,NULL,2025-04-07,1,organic,B,40-70k,45-54,Other
4801,2713,2025-02-04,7949,2025-02-11,2025-08-03,0,paid_search,A,70-110k,45-54,Other
4805,2817,2025-02-28,NULL,NULL,2025-08-27,1,paid_search,A,70-110k,25-34,NY
4807,4455,2025-07-13,NULL,NULL,2026-01-09,NULL,partnership,B,40-70k,18-24,Other
4808,3878,2025-06-28,NULL,NULL,2025-12-25,1,organic,A,<40k,35-44,NJ
4813,1728,2024-10-06,NULL,NULL,2025-04-04,1,organic,A,40-70k,45-54,Other
4815,3025,2025-03-29,NULL,NULL,2025-09-25,1,organic,A,40-70k,25-34,NY
4824,1484,2024-09-21,NULL,NULL,2025-03-20,1,organic,A,40-70k,18-24,Other
4827,1971,2024-11-23,7950,2025-02-07,2025-05-22,0,affiliate,B,40-70k,35-44,Other
4833,5933,2025-10-07,NULL,NULL,2026-04-05,NULL,organic,B,40-70k,25-34,Other
4834,5760,2025-10-14,NULL,NULL,2026-04-12,NULL,organic,A,40-70k,55+,Other
4836,6296,2025-11-10,NULL,NULL,2026-05-09,NULL,partnership,C,40-70k,18-24,NJ
4838,2120,2024-11-18,7951,2025-03-18,2025-05-17,0,referral,A,110k+,35-44,Other
4840,2748,2025-02-28,7952,2025-04-19,2025-08-27,0,partnership,B,<40k,35-44,NY
4843,5823,2025-10-10,NULL,NULL,2026-04-08,NULL,partnership,A,110k+,35-44,Other
4845,1968,2024-11-12,NULL,NULL,2025-05-11,1,organic,B,70-110k,35-44,Other
4846,1813,2024-10-30,NULL,NULL,2025-04-28,1,referral,B,<40k,25-34,NY
4847,2479,2025-01-24,NULL,NULL,2025-07-23,1,partnership,A,70-110k,25-34,Other
4848,6181,2025-11-04,NULL,NULL,2026-05-03,NULL,paid_search,B,40-70k,55+,NJ
4851,4729,2025-08-19,NULL,NULL,2026-02-15,NULL,paid_search,C,40-70k,25-34,NY
4853,3186,2025-04-25,NULL,NULL,2025-10-22,1,affiliate,A,<40k,45-54,NJ
4857,1929,2024-11-05,NULL,NULL,2025-05-04,1,paid_search,A,110k+,18-24,NY
4859,3759,2025-05-02,7953,2025-07-21,2025-10-29,0,paid_search,B,70-110k,25-34,Other
4863,2924,2025-03-28,NULL,NULL,2025-09-24,1,organic,A,70-110k,35-44,Other
4864,5526,2025-10-22,NULL,NULL,2026-04-20,NULL,affiliate,A,70-110k,45-54,Other
4865,2630,2025-01-08,NULL,NULL,2025-07-07,1,partnership,A,110k+,45-54,Other
4866,1559,2024-09-15,7954,2025-01-01,2025-03-14,0,paid_search,B,40-70k,55+,Other
4870,3510,2025-05-31,NULL,NULL,2025-11-27,1,organic,A,70-110k,25-34,NY
4871,1952,2024-11-04,NULL,NULL,2025-05-03,1,affiliate,B,110k+,25-34,NY
4873,2438,2024-12-26,7955,2025-01-25,2025-06-24,0,paid_search,B,110k+,35-44,NY
4876,1590,2024-09-25,NULL,NULL,2025-03-24,1,organic,B,70-110k,25-34,Other
4878,3829,2025-05-25,7956,2025-11-21,2025-11-21,0,organic,B,40-70k,25-34,NY
4881,3851,2025-06-02,7957,2025-07-19,2025-11-29,0,affiliate,A,40-70k,25-34,NY
4882,1460,2024-09-15,NULL,NULL,2025-03-14,1,referral,A,40-70k,55+,Other
4883,3888,2025-06-12,7958,2025-09-20,2025-12-09,0,affiliate,A,<40k,35-44,Other
4884,1453,2024-09-14,NULL,NULL,2025-03-13,1,paid_search,B,110k+,35-44,NY
4885,2436,2024-12-20,NULL,NULL,2025-06-18,1,organic,C,40-70k,55+,Other
4886,3487,2025-04-06,NULL,NULL,2025-10-03,1,affiliate,A,40-70k,45-54,NY
4890,1556,2024-09-15,7959,2024-10-24,2025-03-14,0,paid_search,A,40-70k,35-44,Other
4891,6135,2025-11-01,NULL,NULL,2026-04-30,NULL,paid_search,C,40-70k,45-54,Other
4893,1946,2024-11-02,NULL,NULL,2025-05-01,1,partnership,A,110k+,45-54,NY
4894,5520,2025-10-07,NULL,NULL,2026-04-05,NULL,partnership,A,70-110k,35-44,Other
4896,3057,2025-03-13,NULL,NULL,2025-09-09,1,partnership,B,70-110k,45-54,NY
4899,3499,2025-04-12,NULL,NULL,2025-10-09,1,partnership,C,40-70k,35-44,NY
4905,2273,2024-12-15,7960,2025-02-09,2025-06-13,0,partnership,A,<40k,45-54,NY
4907,1935,2024-11-08,NULL,NULL,2025-05-07,1,organic,C,<40k,35-44,Other
4911,3720,2025-05-10,7961,2025-08-05,2025-11-06,0,affiliate,A,70-110k,25-34,Other
4912,2695,2025-02-20,7962,2025-04-09,2025-08-19,0,organic,A,110k+,25-34,NY
4913,1439,2024-09-14,NULL,NULL,2025-03-13,1,partnership,A,110k+,25-34,NJ
4914,1708,2024-10-25,NULL,NULL,2025-04-23,1,affiliate,B,40-70k,45-54,Other
4915,2980,2025-03-02,NULL,NULL,2025-08-29,1,paid_search,A,70-110k,45-54,Other
4916,1953,2024-11-15,NULL,NULL,2025-05-14,1,paid_search,B,<40k,35-44,Other
4917,3152,2025-03-07,NULL,NULL,2025-09-03,1,referral,B,40-70k,25-34,NY
4918,4375,2025-07-21,NULL,NULL,2026-01-17,NULL,affiliate,A,40-70k,18-24,NY
4920,6151,2025-11-10,NULL,NULL,2026-05-09,NULL,paid_search,B,40-70k,35-44,NY
4921,2610,2025-01-31,NULL,NULL,2025-07-30,1,affiliate,A,70-110k,35-44,NY
4923,2401,2024-12-04,NULL,NULL,2025-06-02,1,organic,A,<40k,35-44,Other
4925,5663,2025-10-24,NULL,NULL,2026-04-22,NULL,referral,B,40-70k,45-54,NY
4927,3174,2025-03-05,NULL,NULL,2025-09-01,1,paid_search,A,70-110k,25-34,NJ
4929,5002,2025-09-13,NULL,NULL,2026-03-12,NULL,organic,A,70-110k,45-54,NY
4930,1740,2024-10-15,7963,2024-11-06,2025-04-13,0,affiliate,A,40-70k,25-34,NY
4932,1864,2024-11-02,NULL,NULL,2025-05-01,1,partnership,A,40-70k,25-34,NJ
4933,2884,2025-03-19,NULL,NULL,2025-09-15,1,paid_search,B,70-110k,25-34,NY
4934,3293,2025-04-24,NULL,NULL,2025-10-21,1,organic,A,40-70k,35-44,NJ
4935,6737,2025-12-11,NULL,NULL,2026-06-09,NULL,partnership,B,70-110k,35-44,NY
4938,4781,2025-08-19,NULL,NULL,2026-02-15,NULL,paid_search,A,40-70k,35-44,NY
4939,3874,2025-06-04,7964,2025-08-19,2025-12-01,0,paid_search,A,110k+,55+,Other
4940,3224,2025-04-30,NULL,NULL,2025-10-27,1,organic,A,70-110k,35-44,Other
4946,2589,2025-01-03,NULL,NULL,2025-07-02,1,organic,B,70-110k,18-24,Other
4950,2834,2025-02-28,NULL,NULL,2025-08-27,1,paid_search,B,<40k,25-34,NY
4952,6385,2025-11-07,NULL,NULL,2026-05-06,NULL,organic,A,40-70k,25-34,Other
4954,5379,2025-09-19,NULL,NULL,2026-03-18,NULL,affiliate,B,40-70k,25-34,Other
4955,5931,2025-10-25,NULL,NULL,2026-04-23,NULL,organic,A,40-70k,45-54,Other
4957,1821,2024-10-10,NULL,NULL,2025-04-08,1,organic,A,40-70k,55+,NY
4958,5732,2025-10-09,NULL,NULL,2026-04-07,NULL,affiliate,A,40-70k,18-24,NY
4960,6630,2025-12-11,NULL,NULL,2026-06-09,NULL,organic,A,70-110k,18-24,Other
4965,3343,2025-04-21,NULL,NULL,2025-10-18,1,paid_search,B,70-110k,55+,NY
4967,2311,2024-12-03,NULL,NULL,2025-06-01,1,affiliate,A,40-70k,45-54,Other
4971,5612,2025-10-10,NULL,NULL,2026-04-08,NULL,organic,C,70-110k,18-24,Other
4972,3664,2025-05-15,7965,2025-07-15,2025-11-11,0,paid_search,A,70-110k,35-44,Other
4976,1818,2024-10-31,7966,2024-12-17,2025-04-29,0,paid_search,A,40-70k,25-34,Other
4980,5334,2025-09-15,NULL,NULL,2026-03-14,NULL,organic,A,<40k,35-44,NY
4981,6377,2025-11-11,NULL,NULL,2026-05-10,NULL,paid_search,B,<40k,35-44,NY
4982,2348,2024-12-07,7967,2025-01-10,2025-06-05,0,affiliate,B,<40k,35-44,NJ
4984,6222,2025-11-06,NULL,NULL,2026-05-05,NULL,paid_search,A,110k+,55+,Other
4989,3485,2025-04-01,NULL,NULL,2025-09-28,1,affiliate,A,70-110k,25-34,NJ
4990,1931,2024-11-12,NULL,NULL,2025-05-11,1,affiliate,C,40-70k,25-34,NY
4995,4892,2025-08-27,NULL,NULL,2026-02-23,NULL,paid_search,A,40-70k,35-44,NY
4997,2760,2025-02-01,7968,2025-07-18,2025-07-31,0,paid_search,A,70-110k,35-44,Other
5000,1962,2024-11-24,NULL,NULL,2025-05-23,1,paid_search,B,<40k,25-34,Other
5002,3740,2025-05-03,7969,2025-09-24,2025-10-30,0,affiliate,A,110k+,25-34,NY
5005,5673,2025-10-22,NULL,NULL,2026-04-20,NULL,affiliate,B,40-70k,18-24,Other
5007,6191,2025-11-09,NULL,NULL,2026-05-08,NULL,organic,A,40-70k,25-34,NY
5011,2902,2025-03-16,NULL,NULL,2025-09-12,1,paid_search,A,<40k,35-44,Other
5013,3697,2025-05-11,NULL,NULL,2025-11-07,1,organic,A,110k+,25-34,NJ
5014,3758,2025-05-05,NULL,NULL,2025-11-01,1,partnership,B,40-70k,45-54,Other
5015,5978,2025-11-10,NULL,NULL,2026-05-09,NULL,affiliate,C,40-70k,25-34,Other
5016,3031,2025-03-20,NULL,NULL,2025-09-16,1,organic,C,<40k,55+,NY
5018,6058,2025-11-04,NULL,NULL,2026-05-03,NULL,referral,B,<40k,25-34,NY
5019,2528,2025-01-06,NULL,NULL,2025-07-05,1,paid_search,C,110k+,45-54,Other
5020,2213,2024-12-04,7970,2025-04-04,2025-06-02,0,paid_search,A,<40k,25-34,NJ
5021,3110,2025-03-10,NULL,NULL,2025-09-06,1,referral,B,40-70k,25-34,Other
5022,2253,2024-12-29,7971,2025-03-10,2025-06-27,0,paid_search,A,70-110k,25-34,Other
5026,4583,2025-08-17,NULL,NULL,2026-02-13,NULL,affiliate,C,<40k,55+,Other
5028,5958,2025-10-06,NULL,NULL,2026-04-04,NULL,partnership,A,70-110k,35-44,NJ
5030,2801,2025-02-08,7972,2025-04-04,2025-08-07,0,organic,A,110k+,25-34,NY
5032,3265,2025-04-15,7973,2025-07-31,2025-10-12,0,organic,A,40-70k,55+,NY
5034,2302,2024-12-25,NULL,NULL,2025-06-23,1,paid_search,A,<40k,55+,NY
5041,2722,2025-02-01,7974,2025-05-22,2025-07-31,0,organic,A,110k+,35-44,NY
5047,5807,2025-10-09,NULL,NULL,2026-04-07,NULL,paid_search,A,40-70k,25-34,Other
5048,7076,2025-12-28,NULL,NULL,2026-06-26,NULL,organic,A,70-110k,25-34,Other
5050,5333,2025-09-11,NULL,NULL,2026-03-10,NULL,organic,A,40-70k,55+,Other
5053,4372,2025-07-16,NULL,NULL,2026-01-12,NULL,paid_search,B,70-110k,25-34,NY
5054,1825,2024-10-30,NULL,NULL,2025-04-28,1,paid_search,A,40-70k,25-34,NY
5056,3712,2025-05-02,7975,2025-10-29,2025-10-29,0,affiliate,A,40-70k,18-24,NY
5060,6616,2025-12-03,NULL,NULL,2026-06-01,NULL,organic,B,70-110k,35-44,NJ
5061,4192,2025-06-27,7976,2025-09-07,2025-12-24,0,organic,A,40-70k,25-34,Other
5062,2736,2025-02-22,NULL,NULL,2025-08-21,1,paid_search,A,40-70k,45-54,Other
5067,5164,2025-09-24,NULL,NULL,2026-03-23,NULL,partnership,B,40-70k,25-34,Other
5071,2953,2025-03-31,7977,2025-07-10,2025-09-27,0,paid_search,B,<40k,25-34,Other
5075,2989,2025-03-04,NULL,NULL,2025-08-31,1,referral,A,70-110k,55+,Other
5076,2001,2024-11-24,7978,2024-12-31,2025-05-23,0,affiliate,A,70-110k,18-24,Other
5080,3348,2025-04-30,NULL,NULL,2025-10-27,1,paid_search,A,40-70k,25-34,NY
5085,6383,2025-11-17,NULL,NULL,2026-05-16,NULL,paid_search,A,70-110k,25-34,Other
5086,4476,2025-07-19,NULL,NULL,2026-01-15,NULL,referral,A,70-110k,18-24,Other
5088,2912,2025-03-11,NULL,NULL,2025-09-07,1,paid_search,B,<40k,25-34,NY
5089,4503,2025-07-31,NULL,NULL,2026-01-27,NULL,referral,A,70-110k,45-54,Other
5092,2206,2024-12-01,7979,2025-01-30,2025-05-30,0,affiliate,A,70-110k,45-54,NY
5094,3387,2025-04-03,7980,2025-09-30,2025-09-30,0,paid_search,A,70-110k,18-24,Other
5095,3107,2025-03-16,NULL,NULL,2025-09-12,1,partnership,B,<40k,35-44,NJ
5098,2907,2025-03-17,NULL,NULL,2025-09-13,1,organic,A,70-110k,45-54,NY
5099,2601,2025-01-28,7981,2025-02-12,2025-07-27,0,paid_search,A,70-110k,25-34,NY
5105,2304,2024-12-12,NULL,NULL,2025-06-10,1,organic,A,40-70k,35-44,Other
5108,2604,2025-01-05,NULL,NULL,2025-07-04,1,paid_search,B,<40k,25-34,NJ
5110,4732,2025-08-30,NULL,NULL,2026-02-26,NULL,partnership,B,<40k,45-54,NJ
5112,6564,2025-12-05,NULL,NULL,2026-06-03,NULL,referral,A,70-110k,25-34,Other
5113,1824,2024-10-31,7982,2024-11-11,2025-04-29,0,paid_search,A,40-70k,35-44,Other
5114,2555,2025-01-27,NULL,NULL,2025-07-26,1,organic,B,40-70k,45-54,Other
5115,2758,2025-02-09,NULL,NULL,2025-08-08,1,referral,B,70-110k,45-54,Other
5119,1987,2024-11-11,7983,2025-01-07,2025-05-10,0,referral,A,70-110k,45-54,NJ
5123,2093,2024-11-11,7984,2025-02-04,2025-05-10,0,partnership,A,<40k,25-34,NJ
5124,2795,2025-02-16,7985,2025-07-08,2025-08-15,0,referral,A,110k+,35-44,NY
5127,1837,2024-10-29,NULL,NULL,2025-04-27,1,paid_search,A,<40k,25-34,Other
5129,4096,2025-06-14,NULL,NULL,2025-12-11,1,paid_search,B,40-70k,25-34,NJ
5131,1662,2024-10-07,NULL,NULL,2025-04-05,1,paid_search,C,<40k,35-44,Other
5133,6125,2025-11-23,NULL,NULL,2026-05-22,NULL,partnership,B,<40k,35-44,Other
5135,2234,2024-12-27,7986,2025-01-31,2025-06-25,0,paid_search,A,40-70k,45-54,NJ
5138,3724,2025-05-10,NULL,NULL,2025-11-06,1,organic,A,40-70k,18-24,Other
5139,6775,2025-12-25,NULL,NULL,2026-06-23,NULL,affiliate,A,110k+,35-44,NY
5145,4635,2025-08-18,NULL,NULL,2026-02-14,NULL,affiliate,A,40-70k,35-44,Other
5146,5182,2025-09-10,NULL,NULL,2026-03-09,NULL,organic,B,40-70k,35-44,NY
5147,2322,2024-12-31,7987,2025-04-06,2025-06-29,0,organic,B,40-70k,25-34,NJ
5150,2587,2025-01-03,NULL,NULL,2025-07-02,1,referral,A,70-110k,25-34,NY
5151,5414,2025-09-09,NULL,NULL,2026-03-08,NULL,paid_search,C,<40k,35-44,NJ
5159,7012,2025-12-23,NULL,NULL,2026-06-21,NULL,partnership,A,40-70k,25-34,Other
5162,2491,2025-01-25,7988,2025-07-24,2025-07-24,0,referral,A,70-110k,25-34,NJ
5164,1749,2024-10-24,7989,2025-03-18,2025-04-22,0,paid_search,A,70-110k,18-24,NY
5168,4632,2025-08-31,NULL,NULL,2026-02-27,NULL,partnership,A,110k+,55+,NY
5170,6776,2025-12-26,NULL,NULL,2026-06-24,NULL,paid_search,A,40-70k,25-34,NY
5172,2917,2025-03-06,NULL,NULL,2025-09-02,1,organic,B,110k+,25-34,NJ
5176,6033,2025-11-17,NULL,NULL,2026-05-16,NULL,organic,C,40-70k,18-24,Other
5178,6265,2025-11-14,NULL,NULL,2026-05-13,NULL,partnership,A,40-70k,55+,NY
5179,2042,2024-11-08,NULL,NULL,2025-05-07,1,organic,A,110k+,25-34,Other
5184,6375,2025-11-09,NULL,NULL,2026-05-08,NULL,organic,D,<40k,18-24,NY
5186,2231,2024-12-10,7990,2024-12-26,2025-06-08,0,referral,A,70-110k,25-34,Other
5187,2536,2025-01-28,NULL,NULL,2025-07-27,1,partnership,C,40-70k,45-54,NY
5188,3625,2025-05-23,NULL,NULL,2025-11-19,1,partnership,A,110k+,35-44,NY
5190,4220,2025-07-09,NULL,NULL,2026-01-05,NULL,paid_search,B,40-70k,25-34,NY
5191,5003,2025-09-15,NULL,NULL,2026-03-14,NULL,affiliate,B,40-70k,18-24,NJ
5192,4485,2025-07-12,NULL,NULL,2026-01-08,NULL,organic,A,70-110k,35-44,Other
5199,3848,2025-06-25,NULL,NULL,2025-12-22,1,partnership,B,70-110k,18-24,NJ
5205,3770,2025-05-13,NULL,NULL,2025-11-09,1,partnership,B,40-70k,25-34,NJ
5207,3866,2025-06-30,NULL,NULL,2025-12-27,1,affiliate,A,70-110k,25-34,NY
5209,5452,2025-09-26,NULL,NULL,2026-03-25,NULL,partnership,A,70-110k,25-34,Other
5210,6116,2025-11-29,NULL,NULL,2026-05-28,NULL,paid_search,C,110k+,25-34,Other
5211,3042,2025-03-31,7991,2025-05-22,2025-09-27,0,organic,A,70-110k,18-24,Other
5218,5293,2025-09-03,NULL,NULL,2026-03-02,NULL,organic,A,40-70k,45-54,Other
5222,1964,2024-11-11,NULL,NULL,2025-05-10,1,affiliate,A,40-70k,45-54,Other
5224,5312,2025-09-05,NULL,NULL,2026-03-04,NULL,organic,C,40-70k,25-34,NJ
5226,3321,2025-04-26,NULL,NULL,2025-10-23,1,paid_search,B,40-70k,25-34,Other
5228,4740,2025-08-13,NULL,NULL,2026-02-09,NULL,affiliate,B,40-70k,55+,NY
5230,2368,2024-12-22,NULL,NULL,2025-06-20,1,partnership,A,40-70k,55+,NY
5235,3301,2025-04-08,NULL,NULL,2025-10-05,1,organic,C,70-110k,18-24,Other
5239,2384,2024-12-23,7992,2025-05-05,2025-06-21,0,organic,B,<40k,55+,Other
5244,3991,2025-06-01,NULL,NULL,2025-11-28,1,affiliate,A,40-70k,25-34,NY
